,WorkerId,HumanCondition,FeedbackCondition,GoodCondition,Topic,SelfAssessment,OtherAssessment,TruePerformance,OtherPerformance,Round
2419,A359ETX78LN74M,False,False,True,4,11,12,11,10,1
2420,A359ETX78LN74M,False,False,True,3,3,8,6,6,2
2421,A359ETX78LN74M,False,False,True,2,3,7,9,8,2
2422,A359ETX78LN74M,False,False,True,1,4,8,5,10,2
2423,A359ETX78LN74M,False,False,True,4,11,12,11,11,2
2424,A359ETX78LN74M,False,False,True,3,4,8,6,9,3
2425,A359ETX78LN74M,False,False,True,2,3,6,6,11,3
2426,A359ETX78LN74M,False,False,True,1,3,7,3,8,3
2427,A359ETX78LN74M,False,False,True,4,8,11,11,11,3
2428,A359ETX78LN74M,False,False,True,3,5,9,6,10,4
2429,A359ETX78LN74M,False,False,True,2,7,11,9,10,4
2430,A359ETX78LN74M,False,False,True,1,4,10,6,10,4
2431,A359ETX78LN74M,False,False,True,4,10,12,10,11,4
2432,A1ONILGBGJ8Y5K,False,False,True,1,3,9,7,9,1
2433,A1ONILGBGJ8Y5K,False,False,True,2,4,10,7,11,1
2434,A1ONILGBGJ8Y5K,False,False,True,4,6,10,9,11,1
2435,A1ONILGBGJ8Y5K,False,False,True,3,5,10,6,6,1
2436,A1ONILGBGJ8Y5K,False,False,True,1,7,10,10,10,2
2437,A1ONILGBGJ8Y5K,False,False,True,2,8,10,5,10,2
2438,A1ONILGBGJ8Y5K,False,False,True,4,6,10,7,11,2
2439,A1ONILGBGJ8Y5K,False,False,True,3,7,11,7,10,2
2440,A1ONILGBGJ8Y5K,False,False,True,1,7,9,11,8,3
2441,A1ONILGBGJ8Y5K,False,False,True,2,6,10,5,8,3
2442,A1ONILGBGJ8Y5K,False,False,True,4,8,11,9,10,3
2443,A1ONILGBGJ8Y5K,False,False,True,3,7,11,7,9,3
2444,A1ONILGBGJ8Y5K,False,False,True,1,8,10,8,10,4
2445,A1ONILGBGJ8Y5K,False,False,True,2,7,11,4,6,4
2446,A1ONILGBGJ8Y5K,False,False,True,4,7,10,8,11,4
2447,A1ONILGBGJ8Y5K,False,False,True,3,7,11,10,9,4
2448,A2I71A09DUDQR9,False,False,True,4,10,11,11,11,1
2449,A2I71A09DUDQR9,False,False,True,3,5,11,8,9,1
2450,A2I71A09DUDQR9,False,False,True,1,6,10,7,10,1
2451,A2I71A09DUDQR9,False,False,True,2,5,8,5,6,1
2452,A2I71A09DUDQR9,False,False,True,4,12,10,12,10,2
2453,A2I71A09DUDQR9,False,False,True,3,3,8,8,6,2
2454,A2I71A09DUDQR9,False,False,True,1,6,11,8,10,2
2455,A2I71A09DUDQR9,False,False,True,2,6,10,7,11,2
2456,A2I71A09DUDQR9,False,False,True,4,10,11,9,11,3
2457,A2I71A09DUDQR9,False,False,True,3,4,10,7,9,3
2458,A2I71A09DUDQR9,False,False,True,1,4,9,5,9,3
2459,A2I71A09DUDQR9,False,False,True,2,4,8,7,10,3
2460,A2I71A09DUDQR9,False,False,True,4,8,11,11,11,4
2461,A2I71A09DUDQR9,False,False,True,3,6,11,10,10,4
2462,A2I71A09DUDQR9,False,False,True,1,3,8,7,8,4
2463,A2I71A09DUDQR9,False,False,True,2,5,9,8,8,4
2464,A171S8E9IFSHH2,False,False,True,4,8,10,10,11,1
2465,A171S8E9IFSHH2,False,False,True,2,7,5,9,8,1
2466,A171S8E9IFSHH2,False,False,True,1,5,7,5,10,1
2467,A171S8E9IFSHH2,False,False,True,3,6,8,7,6,1
2468,A171S8E9IFSHH2,False,False,True,4,8,10,11,10,2
2469,A171S8E9IFSHH2,False,False,True,2,10,8,8,11,2
2470,A171S8E9IFSHH2,False,False,True,1,6,9,6,10,2
2471,A171S8E9IFSHH2,False,False,True,3,7,8,10,9,2
2472,A171S8E9IFSHH2,False,False,True,4,7,9,7,11,3
2473,A171S8E9IFSHH2,False,False,True,2,8,10,8,10,3
2474,A171S8E9IFSHH2,False,False,True,1,6,8,6,8,3
2475,A171S8E9IFSHH2,False,False,True,3,8,6,9,10,3
2476,A171S8E9IFSHH2,False,False,True,4,10,9,11,11,4
2477,A171S8E9IFSHH2,False,False,True,2,10,9,8,6,4
2478,A171S8E9IFSHH2,False,False,True,1,7,10,5,9,4
2479,A171S8E9IFSHH2,False,False,True,3,10,8,8,9,4
2480,A26UAJWMMNN351,False,False,True,1,4,12,6,10,1
2481,A26UAJWMMNN351,False,False,True,4,4,12,7,11,1
2482,A26UAJWMMNN351,False,False,True,2,3,12,4,6,1
2483,A26UAJWMMNN351,False,False,True,3,4,12,8,9,1
2484,A26UAJWMMNN351,False,False,True,1,4,12,5,8,2
2485,A26UAJWMMNN351,False,False,True,4,5,12,9,11,2
2486,A26UAJWMMNN351,False,False,True,2,4,12,5,11,2
2487,A26UAJWMMNN351,False,False,True,3,4,12,5,10,2
2488,A26UAJWMMNN351,False,False,True,1,6,12,4,9,3
2489,A26UAJWMMNN351,False,False,True,4,5,12,12,10,3
2490,A26UAJWMMNN351,False,False,True,2,4,12,5,8,3
2491,A26UAJWMMNN351,False,False,True,3,4,12,5,9,3
2492,A26UAJWMMNN351,False,False,True,1,3,12,6,10,4
2493,A26UAJWMMNN351,False,False,True,4,5,12,12,11,4
2494,A26UAJWMMNN351,False,False,True,2,4,12,4,10,4
2495,A26UAJWMMNN351,False,False,True,3,3,12,5,6,4
2496,A2SJC9VRBGNC58,False,False,True,3,3,9,7,10,1
2497,A2SJC9VRBGNC58,False,False,True,1,2,8,5,8,1
2498,A2SJC9VRBGNC58,False,False,True,2,4,10,6,10,1
2499,A2SJC9VRBGNC58,False,False,True,4,7,11,11,11,1
2500,A2SJC9VRBGNC58,False,False,True,3,3,9,4,9,2
2501,A2SJC9VRBGNC58,False,False,True,1,3,9,7,10,2
2502,A2SJC9VRBGNC58,False,False,True,2,5,10,6,11,2
2503,A2SJC9VRBGNC58,False,False,True,4,12,12,12,10,2
2504,A2SJC9VRBGNC58,False,False,True,3,2,8,5,9,3
2505,A2SJC9VRBGNC58,False,False,True,1,5,10,7,9,3
2506,A2SJC9VRBGNC58,False,False,True,2,4,10,5,8,3
2507,A2SJC9VRBGNC58,False,False,True,4,10,12,10,11,3
2508,A2SJC9VRBGNC58,False,False,True,3,2,8,3,6,4
2509,A2SJC9VRBGNC58,False,False,True,1,2,9,7,10,4
2510,A2SJC9VRBGNC58,False,False,True,2,6,10,7,6,4
2511,A2SJC9VRBGNC58,False,False,True,4,10,12,8,11,4
2512,A2J5DN5UMU0A3Z,False,False,True,2,4,12,10,10,1
2513,A2J5DN5UMU0A3Z,False,False,True,4,6,12,11,11,1
2514,A2J5DN5UMU0A3Z,False,False,True,1,3,12,5,8,1
2515,A2J5DN5UMU0A3Z,False,False,True,3,4,12,6,9,1
2516,A2J5DN5UMU0A3Z,False,False,True,2,2,12,2,11,2
2517,A2J5DN5UMU0A3Z,False,False,True,4,5,12,8,11,2
2518,A2J5DN5UMU0A3Z,False,False,True,1,2,12,5,10,2
2519,A2J5DN5UMU0A3Z,False,False,True,3,4,12,4,9,2
2520,A2J5DN5UMU0A3Z,False,False,True,2,3,12,4,8,3
2521,A2J5DN5UMU0A3Z,False,False,True,4,8,12,10,10,3
2522,A2J5DN5UMU0A3Z,False,False,True,1,1,12,5,10,3
2523,A2J5DN5UMU0A3Z,False,False,True,3,5,12,1,6,3
2524,A2J5DN5UMU0A3Z,False,False,True,2,4,12,4,6,4
2525,A2J5DN5UMU0A3Z,False,False,True,4,7,12,6,11,4
2526,A2J5DN5UMU0A3Z,False,False,True,1,2,12,3,9,4
2527,A2J5DN5UMU0A3Z,False,False,True,3,5,12,6,10,4
2528,AQXRHIMQ7UK7O,False,False,True,4,8,10,8,11,1
2529,AQXRHIMQ7UK7O,False,False,True,2,7,11,9,8,1
2530,AQXRHIMQ7UK7O,False,False,True,3,7,11,8,9,1
2531,AQXRHIMQ7UK7O,False,False,True,1,5,11,4,9,1
2532,AQXRHIMQ7UK7O,False,False,True,4,9,11,10,10,2
2533,AQXRHIMQ7UK7O,False,False,True,2,9,10,9,10,2
2534,AQXRHIMQ7UK7O,False,False,True,3,8,10,7,9,2
2535,AQXRHIMQ7UK7O,False,False,True,1,5,10,8,8,2
2536,AQXRHIMQ7UK7O,False,False,True,4,7,11,11,11,3
2537,AQXRHIMQ7UK7O,False,False,True,2,8,7,9,11,3
2538,AQXRHIMQ7UK7O,False,False,True,3,7,9,6,6,3
2539,AQXRHIMQ7UK7O,False,False,True,1,5,10,8,10,3
2540,AQXRHIMQ7UK7O,False,False,True,4,7,11,10,11,4
2541,AQXRHIMQ7UK7O,False,False,True,2,8,10,6,6,4
2542,AQXRHIMQ7UK7O,False,False,True,3,7,10,7,10,4
2543,AQXRHIMQ7UK7O,False,False,True,1,5,10,6,10,4
2544,A3TDUHEBFJ53NM,False,False,True,1,5,10,5,9,1
2545,A3TDUHEBFJ53NM,False,False,True,4,6,12,6,11,1
2546,A3TDUHEBFJ53NM,False,False,True,3,6,11,6,10,1
2547,A3TDUHEBFJ53NM,False,False,True,2,5,12,7,8,1
2548,A3TDUHEBFJ53NM,False,False,True,1,4,10,9,10,2
2549,A3TDUHEBFJ53NM,False,False,True,4,4,11,5,11,2
2550,A3TDUHEBFJ53NM,False,False,True,3,5,12,4,6,2
2551,A3TDUHEBFJ53NM,False,False,True,2,5,12,7,11,2
2552,A3TDUHEBFJ53NM,False,False,True,1,3,11,6,8,3
2553,A3TDUHEBFJ53NM,False,False,True,4,5,12,8,11,3
2554,A3TDUHEBFJ53NM,False,False,True,3,4,10,6,9,3
2555,A3TDUHEBFJ53NM,False,False,True,2,5,12,5,10,3
2556,A3TDUHEBFJ53NM,False,False,True,1,6,12,6,10,4
2557,A3TDUHEBFJ53NM,False,False,True,4,8,12,10,10,4
2558,A3TDUHEBFJ53NM,False,False,True,3,6,12,6,9,4
2559,A3TDUHEBFJ53NM,False,False,True,2,8,12,7,6,4
2560,AY0BJCGY2DHIX,False,False,True,2,1,12,7,10,1
2561,AY0BJCGY2DHIX,False,False,True,4,6,12,11,11,1
2562,AY0BJCGY2DHIX,False,False,True,1,10,12,11,10,1
2563,AY0BJCGY2DHIX,False,False,True,3,8,12,10,9,1
2564,AY0BJCGY2DHIX,False,False,True,2,2,12,8,8,2
2565,AY0BJCGY2DHIX,False,False,True,4,5,12,11,11,2
2566,AY0BJCGY2DHIX,False,False,True,1,9,12,10,8,2
2567,AY0BJCGY2DHIX,False,False,True,3,6,12,8,10,2
2568,AY0BJCGY2DHIX,False,False,True,2,4,12,9,11,3
2569,AY0BJCGY2DHIX,False,False,True,4,10,12,12,10,3
2570,AY0BJCGY2DHIX,False,False,True,1,8,12,11,10,3
2571,AY0BJCGY2DHIX,False,False,True,3,6,12,9,6,3
2572,AY0BJCGY2DHIX,False,False,True,2,4,12,6,6,4
2573,AY0BJCGY2DHIX,False,False,True,4,8,12,12,11,4
2574,AY0BJCGY2DHIX,False,False,True,1,10,12,12,9,4
2575,AY0BJCGY2DHIX,False,False,True,3,7,12,10,9,4
2576,A2A4LHPXF2E2GS,False,False,True,2,3,10,5,11,1
2577,A2A4LHPXF2E2GS,False,False,True,1,7,12,9,8,1
2578,A2A4LHPXF2E2GS,False,False,True,3,7,11,9,10,1
2579,A2A4LHPXF2E2GS,False,False,True,4,8,12,10,11,1
2580,A2A4LHPXF2E2GS,False,False,True,2,4,11,4,6,2
2581,A2A4LHPXF2E2GS,False,False,True,1,5,12,8,9,2
2582,A2A4LHPXF2E2GS,False,False,True,3,6,12,8,9,2
2583,A2A4LHPXF2E2GS,False,False,True,4,8,12,10,11,2
2584,A2A4LHPXF2E2GS,False,False,True,2,5,12,4,8,3
2585,A2A4LHPXF2E2GS,False,False,True,1,6,12,9,10,3
2586,A2A4LHPXF2E2GS,False,False,True,3,5,12,12,9,3
2587,A2A4LHPXF2E2GS,False,False,True,4,7,12,12,10,3
2588,A2A4LHPXF2E2GS,False,False,True,2,2,12,3,10,4
2589,A2A4LHPXF2E2GS,False,False,True,1,5,12,9,10,4
2590,A2A4LHPXF2E2GS,False,False,True,3,5,12,6,6,4
2591,A2A4LHPXF2E2GS,False,False,True,4,10,12,11,11,4
2592,A36H3PO6JZD414,False,False,True,1,5,8,7,9,1
2593,A36H3PO6JZD414,False,False,True,4,10,8,11,10,1
2594,A36H3PO6JZD414,False,False,True,2,6,9,7,10,1
2595,A36H3PO6JZD414,False,False,True,3,4,7,2,6,1
2596,A36H3PO6JZD414,False,False,True,1,3,7,1,10,2
2597,A36H3PO6JZD414,False,False,True,4,7,7,6,11,2
2598,A36H3PO6JZD414,False,False,True,2,5,8,6,8,2
2599,A36H3PO6JZD414,False,False,True,3,4,6,3,9,2
2600,A36H3PO6JZD414,False,False,True,1,3,8,3,10,3
2601,A36H3PO6JZD414,False,False,True,4,8,8,10,11,3
2602,A36H3PO6JZD414,False,False,True,2,4,7,5,11,3
2603,A36H3PO6JZD414,False,False,True,3,3,7,5,9,3
2604,A36H3PO6JZD414,False,False,True,1,4,6,5,8,4
2605,A36H3PO6JZD414,False,False,True,4,7,9,8,11,4
2606,A36H3PO6JZD414,False,False,True,2,7,10,7,6,4
2607,A36H3PO6JZD414,False,False,True,3,5,9,3,10,4
2608,A6FQHZ58DQ0S6,False,False,True,4,10,11,12,10,1
2609,A6FQHZ58DQ0S6,False,False,True,3,9,10,9,9,1
2610,A6FQHZ58DQ0S6,False,False,True,1,10,10,9,9,1
2611,A6FQHZ58DQ0S6,False,False,True,2,6,9,8,8,1
2612,A6FQHZ58DQ0S6,False,False,True,4,10,10,12,11,2
2613,A6FQHZ58DQ0S6,False,False,True,3,7,9,6,9,2
2614,A6FQHZ58DQ0S6,False,False,True,1,8,9,10,10,2
2615,A6FQHZ58DQ0S6,False,False,True,2,7,9,7,11,2
2616,A6FQHZ58DQ0S6,False,False,True,4,9,10,12,11,3
2617,A6FQHZ58DQ0S6,False,False,True,3,8,10,8,10,3
2618,A6FQHZ58DQ0S6,False,False,True,1,10,9,11,8,3
2619,A6FQHZ58DQ0S6,False,False,True,2,7,9,5,6,3
2620,A6FQHZ58DQ0S6,False,False,True,4,10,9,11,11,4
2621,A6FQHZ58DQ0S6,False,False,True,3,10,11,6,6,4
2622,A6FQHZ58DQ0S6,False,False,True,1,10,10,12,10,4
2623,A6FQHZ58DQ0S6,False,False,True,2,9,10,10,10,4
2624,A3169N2SCN3ENK,False,False,True,1,4,8,4,9,1
2625,A3169N2SCN3ENK,False,False,True,2,8,9,8,11,1
2626,A3169N2SCN3ENK,False,False,True,4,10,10,11,10,1
2627,A3169N2SCN3ENK,False,False,True,3,4,7,5,10,1
2628,A3169N2SCN3ENK,False,False,True,1,4,8,6,10,2
2629,A3169N2SCN3ENK,False,False,True,2,3,7,8,8,2
2630,A3169N2SCN3ENK,False,False,True,4,7,9,12,11,2
2631,A3169N2SCN3ENK,False,False,True,3,7,9,8,9,2
2632,A3169N2SCN3ENK,False,False,True,1,4,6,7,10,3
2633,A3169N2SCN3ENK,False,False,True,2,5,8,5,6,3
2634,A3169N2SCN3ENK,False,False,True,4,6,8,10,11,3
2635,A3169N2SCN3ENK,False,False,True,3,4,7,4,6,3
2636,A3169N2SCN3ENK,False,False,True,1,6,10,5,8,4
2637,A3169N2SCN3ENK,False,False,True,2,5,9,6,10,4
2638,A3169N2SCN3ENK,False,False,True,4,6,9,10,11,4
2639,A3169N2SCN3ENK,False,False,True,3,4,8,7,9,4
2640,A2MWAXV1YRK5GH,False,False,True,4,10,12,9,11,1
2641,A2MWAXV1YRK5GH,False,False,True,3,6,9,9,9,1
2642,A2MWAXV1YRK5GH,False,False,True,1,7,9,7,10,1
2643,A2MWAXV1YRK5GH,False,False,True,2,4,7,7,11,1
2644,A2MWAXV1YRK5GH,False,False,True,4,8,11,11,11,2
2645,A2MWAXV1YRK5GH,False,False,True,3,5,8,6,9,2
2646,A2MWAXV1YRK5GH,False,False,True,1,5,8,5,9,2
2647,A2MWAXV1YRK5GH,False,False,True,2,1,7,7,10,2
2648,A2MWAXV1YRK5GH,False,False,True,4,5,12,9,11,3
2649,A2MWAXV1YRK5GH,False,False,True,3,6,8,8,6,3
2650,A2MWAXV1YRK5GH,False,False,True,1,5,8,6,8,3
2651,A2MWAXV1YRK5GH,False,False,True,2,1,8,5,8,3
2652,A2MWAXV1YRK5GH,False,False,True,4,8,10,12,10,4
2653,A2MWAXV1YRK5GH,False,False,True,3,6,9,8,10,4
2654,A2MWAXV1YRK5GH,False,False,True,1,7,10,9,10,4
2655,A2MWAXV1YRK5GH,False,False,True,2,3,9,4,6,4
2656,A6TLQCPSSXUUU,False,False,True,4,10,12,12,11,1
2657,A6TLQCPSSXUUU,False,False,True,1,8,11,9,10,1
2658,A6TLQCPSSXUUU,False,False,True,2,7,12,5,8,1
2659,A6TLQCPSSXUUU,False,False,True,3,8,11,6,9,1
2660,A6TLQCPSSXUUU,False,False,True,4,10,12,8,11,2
2661,A6TLQCPSSXUUU,False,False,True,1,9,12,10,10,2
2662,A6TLQCPSSXUUU,False,False,True,2,7,12,9,6,2
2663,A6TLQCPSSXUUU,False,False,True,3,6,10,5,10,2
2664,A6TLQCPSSXUUU,False,False,True,4,7,12,9,11,3
2665,A6TLQCPSSXUUU,False,False,True,1,5,9,6,9,3
2666,A6TLQCPSSXUUU,False,False,True,2,6,10,7,11,3
2667,A6TLQCPSSXUUU,False,False,True,3,7,11,7,9,3
2668,A6TLQCPSSXUUU,False,False,True,4,11,12,11,10,4
2669,A6TLQCPSSXUUU,False,False,True,1,9,11,4,8,4
2670,A6TLQCPSSXUUU,False,False,True,2,5,9,7,10,4
2671,A6TLQCPSSXUUU,False,False,True,3,6,11,5,6,4
2672,A31Z5TPD8QKE26,True,True,True,1,3,4,4,11,1
2673,A31Z5TPD8QKE26,True,True,True,3,5,9,9,9,1
2674,A31Z5TPD8QKE26,True,True,True,2,5,9,6,7,1
2675,A31Z5TPD8QKE26,True,True,True,4,11,11,12,11,1
2676,A31Z5TPD8QKE26,True,True,True,1,4,9,2,10,2
2677,A31Z5TPD8QKE26,True,True,True,3,3,10,4,9,2
2678,A31Z5TPD8QKE26,True,True,True,2,9,10,5,7,2
2679,A31Z5TPD8QKE26,True,True,True,4,9,12,11,11,2
2680,A31Z5TPD8QKE26,True,True,True,1,5,9,4,6,3
2681,A31Z5TPD8QKE26,True,True,True,3,3,8,6,8,3
2682,A31Z5TPD8QKE26,True,True,True,2,5,9,6,7,3
2683,A31Z5TPD8QKE26,True,True,True,4,10,11,11,12,3
2684,A31Z5TPD8QKE26,True,True,True,1,4,8,4,9,4
2685,A31Z5TPD8QKE26,True,True,True,3,7,10,2,9,4
2686,A31Z5TPD8QKE26,True,True,True,2,9,10,8,9,4
2687,A31Z5TPD8QKE26,True,True,True,4,10,11,10,12,4
2688,A1FGKIKJYSL1MI,True,True,True,1,5,3,7,10,1
2689,A1FGKIKJYSL1MI,True,True,True,3,7,10,7,9,1
2690,A1FGKIKJYSL1MI,True,True,True,4,12,12,12,10,1
2691,A1FGKIKJYSL1MI,True,True,True,2,8,8,7,11,1
2692,A1FGKIKJYSL1MI,True,True,True,1,10,11,11,8,2
2693,A1FGKIKJYSL1MI,True,True,True,3,9,10,9,8,2
2694,A1FGKIKJYSL1MI,True,True,True,4,12,12,11,11,2
2695,A1FGKIKJYSL1MI,True,True,True,2,3,4,7,10,2
2696,A1FGKIKJYSL1MI,True,True,True,1,8,11,10,11,3
2697,A1FGKIKJYSL1MI,True,True,True,3,8,10,7,7,3
2698,A1FGKIKJYSL1MI,True,True,True,4,11,11,11,11,3
2699,A1FGKIKJYSL1MI,True,True,True,2,4,5,5,9,3
2700,A1FGKIKJYSL1MI,True,True,True,1,8,11,6,7,4
2701,A1FGKIKJYSL1MI,True,True,True,3,10,10,10,10,4
2702,A1FGKIKJYSL1MI,True,True,True,4,12,12,12,12,4
2703,A1FGKIKJYSL1MI,True,True,True,2,6,6,4,7,4
2704,A2B338ZP97RA5W,True,True,True,4,11,12,11,11,1
2705,A2B338ZP97RA5W,True,True,True,2,12,8,12,9,1
2706,A2B338ZP97RA5W,True,True,True,1,2,11,2,6,1
2707,A2B338ZP97RA5W,True,True,True,3,3,8,4,8,1
2708,A2B338ZP97RA5W,True,True,True,4,7,10,9,12,2
2709,A2B338ZP97RA5W,True,True,True,2,10,11,12,7,2
2710,A2B338ZP97RA5W,True,True,True,1,2,6,5,10,2
2711,A2B338ZP97RA5W,True,True,True,3,5,8,5,9,2
2712,A2B338ZP97RA5W,True,True,True,4,9,11,8,12,3
2713,A2B338ZP97RA5W,True,True,True,2,11,9,10,7,3
2714,A2B338ZP97RA5W,True,True,True,1,3,8,2,9,3
2715,A2B338ZP97RA5W,True,True,True,3,5,9,3,9,3
2716,A2B338ZP97RA5W,True,True,True,4,10,12,8,11,4
2717,A2B338ZP97RA5W,True,True,True,2,9,8,8,7,4
2718,A2B338ZP97RA5W,True,True,True,1,4,8,5,11,4
2719,A2B338ZP97RA5W,True,True,True,3,4,9,7,9,4
2720,A7204W9E8IR1R,True,True,True,3,5,7,6,9,1
2721,A7204W9E8IR1R,True,True,True,1,4,7,4,11,1
2722,A7204W9E8IR1R,True,True,True,2,7,11,7,9,1
2723,A7204W9E8IR1R,True,True,True,4,7,8,9,12,1
2724,A7204W9E8IR1R,True,True,True,3,4,7,7,8,2
2725,A7204W9E8IR1R,True,True,True,1,5,7,5,6,2
2726,A7204W9E8IR1R,True,True,True,2,8,9,7,7,2
2727,A7204W9E8IR1R,True,True,True,4,8,10,12,11,2
2728,A7204W9E8IR1R,True,True,True,3,5,7,6,9,3
2729,A7204W9E8IR1R,True,True,True,1,4,7,5,10,3
2730,A7204W9E8IR1R,True,True,True,2,10,9,9,7,3
2731,A7204W9E8IR1R,True,True,True,4,7,8,7,12,3
2732,A7204W9E8IR1R,True,True,True,3,4,5,1,9,4
2733,A7204W9E8IR1R,True,True,True,1,4,6,4,9,4
2734,A7204W9E8IR1R,True,True,True,2,10,9,7,7,4
2735,A7204W9E8IR1R,True,True,True,4,7,10,9,11,4
2736,A1BHINLXH3E2GJ,True,True,True,3,4,3,5,10,1
2737,A1BHINLXH3E2GJ,True,True,True,4,8,9,7,9,1
2738,A1BHINLXH3E2GJ,True,True,True,2,8,9,4,7,1
2739,A1BHINLXH3E2GJ,True,True,True,1,8,7,11,8,1
2740,A1BHINLXH3E2GJ,True,True,True,3,8,8,5,10,2
2741,A1BHINLXH3E2GJ,True,True,True,4,9,10,10,9,2
2742,A1BHINLXH3E2GJ,True,True,True,2,4,6,5,11,2
2743,A1BHINLXH3E2GJ,True,True,True,1,7,7,8,12,2
2744,A1BHINLXH3E2GJ,True,True,True,3,5,8,8,10,3
2745,A1BHINLXH3E2GJ,True,True,True,4,6,8,9,10,3
2746,A1BHINLXH3E2GJ,True,True,True,2,5,7,7,8,3
2747,A1BHINLXH3E2GJ,True,True,True,1,6,8,7,9,3
2748,A1BHINLXH3E2GJ,True,True,True,3,6,7,7,11,4
2749,A1BHINLXH3E2GJ,True,True,True,4,6,7,9,11,4
2750,A1BHINLXH3E2GJ,True,True,True,2,4,6,6,11,4
2751,A1BHINLXH3E2GJ,True,True,True,1,6,7,6,12,4
2752,A2BW6WD7LZ9EGV,True,True,True,3,4,6,7,8,1
2753,A2BW6WD7LZ9EGV,True,True,True,1,4,6,6,5,1
2754,A2BW6WD7LZ9EGV,True,True,True,2,11,8,11,10,1
2755,A2BW6WD7LZ9EGV,True,True,True,4,12,12,12,12,1
2756,A2BW6WD7LZ9EGV,True,True,True,3,8,9,8,8,2
2757,A2BW6WD7LZ9EGV,True,True,True,1,6,7,8,9,2
2758,A2BW6WD7LZ9EGV,True,True,True,2,10,10,10,8,2
2759,A2BW6WD7LZ9EGV,True,True,True,4,9,10,12,10,2
2760,A2BW6WD7LZ9EGV,True,True,True,3,9,10,9,6,3
2761,A2BW6WD7LZ9EGV,True,True,True,1,3,4,6,5,3
2762,A2BW6WD7LZ9EGV,True,True,True,2,12,10,11,9,3
2763,A2BW6WD7LZ9EGV,True,True,True,4,7,5,10,12,3
2764,A2BW6WD7LZ9EGV,True,True,True,3,8,6,9,5,4
2765,A2BW6WD7LZ9EGV,True,True,True,1,3,6,8,10,4
2766,A2BW6WD7LZ9EGV,True,True,True,2,10,11,9,11,4
2767,A2BW6WD7LZ9EGV,True,True,True,4,10,11,8,9,4
2768,A1EQN91S6T820I,True,True,True,1,5,4,6,11,1
2769,A1EQN91S6T820I,True,True,True,4,12,9,11,12,1
2770,A1EQN91S6T820I,True,True,True,2,10,11,9,7,1
2771,A1EQN91S6T820I,True,True,True,3,9,9,10,9,1
2772,A1EQN91S6T820I,True,True,True,1,7,10,8,10,2
2773,A1EQN91S6T820I,True,True,True,4,10,8,10,12,2
2774,A1EQN91S6T820I,True,True,True,2,10,6,10,9,2
2775,A1EQN91S6T820I,True,True,True,3,7,9,8,9,2
2776,A1EQN91S6T820I,True,True,True,1,4,8,6,9,3
2777,A1EQN91S6T820I,True,True,True,4,12,9,12,11,3
2778,A1EQN91S6T820I,True,True,True,2,11,10,10,7,3
2779,A1EQN91S6T820I,True,True,True,3,7,8,11,8,3
2780,A1EQN91S6T820I,True,True,True,1,6,8,6,6,4
2781,A1EQN91S6T820I,True,True,True,4,11,11,12,11,4
2782,A1EQN91S6T820I,True,True,True,2,11,10,8,7,4
2783,A1EQN91S6T820I,True,True,True,3,7,8,8,9,4
2784,A2EDER9628S0A,True,True,True,4,10,8,12,12,1
2785,A2EDER9628S0A,True,True,True,2,7,7,6,11,1
2786,A2EDER9628S0A,True,True,True,3,3,6,7,8,1
2787,A2EDER9628S0A,True,True,True,1,4,7,9,9,1
2788,A2EDER9628S0A,True,True,True,4,10,11,8,12,2
2789,A2EDER9628S0A,True,True,True,2,4,6,8,9,2
2790,A2EDER9628S0A,True,True,True,3,4,6,7,8,2
2791,A2EDER9628S0A,True,True,True,1,4,6,4,5,2
2792,A2EDER9628S0A,True,True,True,4,11,11,9,9,3
2793,A2EDER9628S0A,True,True,True,2,2,5,8,10,3
2794,A2EDER9628S0A,True,True,True,3,4,6,6,6,3
2795,A2EDER9628S0A,True,True,True,1,4,6,7,10,3
2796,A2EDER9628S0A,True,True,True,4,12,12,12,10,4
2797,A2EDER9628S0A,True,True,True,2,4,6,7,8,4
2798,A2EDER9628S0A,True,True,True,3,4,5,7,5,4
2799,A2EDER9628S0A,True,True,True,1,3,5,5,5,4
2800,ADQ27JG7OMACZ,True,True,True,2,12,9,12,8,1
2801,ADQ27JG7OMACZ,True,True,True,1,3,7,6,12,1
2802,ADQ27JG7OMACZ,True,True,True,4,10,9,11,11,1
2803,ADQ27JG7OMACZ,True,True,True,3,5,10,6,10,1
2804,ADQ27JG7OMACZ,True,True,True,2,11,10,10,11,2
2805,ADQ27JG7OMACZ,True,True,True,1,8,12,6,8,2
2806,ADQ27JG7OMACZ,True,True,True,4,11,10,12,9,2
2807,ADQ27JG7OMACZ,True,True,True,3,8,11,9,11,2
2808,ADQ27JG7OMACZ,True,True,True,2,10,11,10,7,3
2809,ADQ27JG7OMACZ,True,True,True,1,6,8,7,12,3
2810,ADQ27JG7OMACZ,True,True,True,4,10,10,9,9,3
2811,ADQ27JG7OMACZ,True,True,True,3,7,11,8,10,3
2812,ADQ27JG7OMACZ,True,True,True,2,10,11,11,11,4
2813,ADQ27JG7OMACZ,True,True,True,1,5,11,5,9,4
2814,ADQ27JG7OMACZ,True,True,True,4,10,10,10,10,4
2815,ADQ27JG7OMACZ,True,True,True,3,7,10,6,10,4
2816,A3SMHT004D5IOY,True,True,True,1,2,3,7,10,1
2817,A3SMHT004D5IOY,True,True,True,2,5,10,5,9,1
2818,A3SMHT004D5IOY,True,True,True,3,5,8,8,8,1
